nombre_empresa,cuit,periodo_fiscal,empleados,ingresos,gastos,margen,deuda,activos,prestamos_solicitados,prestamos_aprobados,monto_solicitado,monto_aprobado,ticket_promedio_solicitado,ticket_promedio_aprobado,prestamos_cancelados,prestamos_vigentes,tiempo_cancelacion_prestamo,servicios_utilizados,transferencias,pagos,creditos,inversiones,trimestre_dias_actividad,trimestre_dias_inactividad,promedio_login_dia,total_login_dia,churn
Grupo Mendoza,49299555845,2025-Q2,161,4137353.79,3911903.57,225450.2200000002,1570818.57,5410689.82,5,3,254510.8,424554.35,50902.159999999996,141518.11666666667,1,2,37,1,0,1,1,1,29,38,1.28,37.12,1
Grupo Mendoza,49299555845,2024-Q4,30,26013326.97,16800614.27,9212712.7,508598.23,22203521.65,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,43,39,2.23,95.89,1
Grupo Mendoza,49299555845,2024-Q1,100,1698807.55,1537476.93,161330.6200000001,625334.58,1904505.34,4,1,246511.51,154749.61,61627.8775,154749.61,0,1,0,2,0,1,1,1,59,58,4.5,265.5,1
Grupo Mendoza,49299555845,2025-Q1,17,31447510.57,16510842.89,14936667.68,1639584.89,29011361.99,4,0,662657.46,0.0,165664.365,0.0,0,0,0,0,0,0,0,0,90,47,1.5,135.0,1
Tecnología Neuquén,42163552672,2024-Q4,29,41919449.55,37842331.08,4077118.469999999,1813259.48,58502815.97,1,0,167578.05,0.0,167578.05,0.0,0,0,0,1,0,1,0,0,46,49,2.32,106.72,1
Tecnología Neuquén,42163552672,2024-Q2,139,9055691.89,6095558.42,2960133.4700000007,3042682.68,7866354.74,2,0,152088.61,0.0,76044.305,0.0,0,0,0,1,1,0,0,0,51,30,1.24,63.24,1
Tecnología Neuquén,42163552672,2025-Q2,40,10149326.87,6180712.81,3968614.0599999996,2320195.29,14850876.65,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,81,11,1.15,93.15,1
Productora Buenos Aires,50445454221,2025-Q1,129,7338147.05,6071473.11,1266673.9399999995,2080996.84,9183383.95,5,0,864871.22,0.0,172974.244,0.0,0,0,0,1,0,1,0,1,29,30,4.01,116.29,1
Productora Buenos Aires,50445454221,2025-Q4,52,21610842.03,19095252.36,2515589.670000002,2513852.7,25858030.34,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,56,34,0.68,38.08,1
Industrias Fernández,54286864426,2025-Q3,178,28582738.18,25528192.17,3054546.009999998,1926095.33,34952160.86,3,3,360106.55,503840.63,120035.51666666666,167946.87666666668,2,1,33,0,1,0,1,0,55,45,2.69,147.95,1
Industrias Fernández,54286864426,2024-Q4,21,31472902.84,28166422.7,3306480.1400000006,6083609.45,29936737.2,1,1,184315.57,129338.9,184315.57,129338.9,0,1,0,0,0,0,1,1,60,47,4.6,276.0,1
Industrias Fernández,54286864426,2025-Q4,162,3063010.3,2896610.1,166400.19999999972,1310817.08,3191678.57,1,0,140714.64,0.0,140714.64,0.0,0,0,0,1,0,1,0,1,73,5,2.46,179.58,1
Industrias Fernández,54286864426,2024-Q2,50,14312746.99,8052659.74,6260087.25,3435861.87,18065787.08,2,2,165490.36,325387.48,82745.18,162693.74,1,1,69,0,1,0,1,0,82,33,1.18,96.76,1
Cooperativa Rosario,55886038106,2025-Q2,96,6801292.65,5744059.22,1057233.4300000006,2935936.16,9533608.7,3,0,373087.94,0.0,124362.64666666667,0.0,0,0,0,2,1,1,0,0,86,63,3.82,328.52,1
Cooperativa Rosario,55886038106,2024-Q3,77,5876138.05,3417108.58,2459029.4699999997,945011.93,5701423.46,3,3,487944.01,408690.01,162648.00333333333,136230.00333333333,0,3,0,0,0,1,1,0,56,35,2.72,152.32,1
Cooperativa Vargas,82225205087,2024-Q2,17,12142208.54,11283191.42,859017.1199999992,1662458.2,16220772.33,1,1,75466.76,75821.45,75466.76,75821.45,0,1,0,0,0,0,1,0,49,31,1.17,57.33,1
Cooperativa Vargas,82225205087,2025-Q1,183,38994584.55,31756026.28,7238558.269999996,3230785.27,39412260.97,4,4,328775.32,453989.24,82193.83,113497.31,4,0,80,1,0,1,1,0,56,13,4.29,240.24,1
Tecnología Mendoza,26234784719,2025-Q2,20,15164828.02,7931811.12,7233016.899999999,50006.97,13152305.33,4,2,336531.41,304269.11,84132.8525,152134.555,1,1,57,0,0,0,1,1,48,18,2.31,110.88,0
Tecnología Mendoza,26234784719,2025-Q4,24,44207092.39,41426496.29,2780596.1000000015,373851.57,63639875.87,2,0,259244.54,0.0,129622.27,0.0,0,0,0,1,0,1,0,1,72,3,2.03,146.16,0
Tecnología Mendoza,26234784719,2024-Q4,141,25341609.93,21839075.27,3502534.66,8672256.57,35904028.17,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,60,58,3.76,225.6,1
Tecnología Mendoza,26234784719,2025-Q3,128,17455530.98,9617839.24,7837691.74,3439463.51,19306909.78,1,0,197113.79,0.0,197113.79,0.0,0,0,0,0,0,0,0,0,43,10,1.26,54.18,1
Cooperativa Mendoza,61036187502,2025-Q4,143,17388957.2,16149319.91,1239637.289999999,4004865.6,19267107.72,1,0,95755.27,0.0,95755.27,0.0,0,0,0,0,1,0,0,0,88,2,1.93,169.84,1
Cooperativa Mendoza,61036187502,2025-Q2,137,42089929.71,32481093.05,9608836.66,2809723.81,60003689.64,1,1,63129.16,126515.89,63129.16,126515.89,1,0,76,1,1,1,1,0,35,62,2.27,79.45,1
Productora Neuquén,98239859093,2025-Q4,63,26544733.57,14781671.41,11763062.16,4662574.95,30140439.32,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,72,0,3.92,282.24,0
Productora Neuquén,98239859093,2025-Q3,160,7008378.81,3531305.04,3477073.7699999996,2465744.71,7155549.72,3,0,402485.31,0.0,134161.77,0.0,0,0,0,1,1,0,0,0,59,8,1.72,101.48,0
Grupo Sánchez,89043606489,2025-Q1,107,26083223.66,19298956.91,6784266.75,3664808.2,27493053.22,4,3,741856.46,466200.31,185464.115,155400.10333333333,0,3,0,0,0,0,1,1,57,68,4.48,255.36,1
Grupo Sánchez,89043606489,2024-Q3,83,27573686.08,14515547.05,13058139.029999997,4728043.56,38224319.75,2,2,243746.31,228460.62,121873.155,114230.31,0,2,0,2,1,1,1,0,74,18,4.44,328.56,0
Grupo Sánchez,89043606489,2025-Q4,177,7457612.04,5594042.5,1863569.54,2055105.98,10262972.0,1,0,64647.29,0.0,64647.29,0.0,0,0,0,0,1,0,0,1,40,56,4.82,192.8,1
Grupo Sánchez,89043606489,2024-Q1,82,37828854.08,35724008.76,2104845.3200000003,17824114.7,44896895.16,4,0,785737.79,0.0,196434.4475,0.0,0,0,0,0,0,0,0,0,30,7,3.05,91.5,1
Servicios Gutierrez,53971116378,2025-Q1,60,7012414.74,4709888.42,2302526.3200000003,2158716.08,8293783.49,3,1,312186.52,80810.91,104062.17333333334,80810.91,0,1,0,0,0,1,1,0,20,30,1.05,21.0,1
Servicios Gutierrez,53971116378,2025-Q4,169,31106638.82,24952705.39,6153933.43,11755593.22,29317003.85,5,4,992926.39,631005.03,198585.278,157751.2575,3,1,84,0,1,1,1,0,72,5,2.19,157.68,1
Comercial Paraná,73936875329,2024-Q3,40,21502234.75,15411740.46,6090494.289999999,1893420.09,32002707.21,4,3,429487.73,316304.08,107371.9325,105434.69333333334,1,2,34,0,1,1,1,1,28,48,3.27,91.56,1
Comercial Paraná,73936875329,2024-Q2,152,23610445.47,19634244.31,3976201.16,7639000.43,18889478.8,2,0,339459.27,0.0,169729.635,0.0,0,0,0,1,0,1,0,0,60,42,3.06,183.6,1
Tecnología Vargas,84567560119,2025-Q4,66,21051198.16,12223441.48,8827756.68,5042952.87,25270224.16,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,66,66,3.36,221.76,1
Tecnología Vargas,84567560119,2024-Q4,77,21994467.1,12972224.61,9022242.490000002,609376.71,28854779.22,2,2,273393.42,183302.6,136696.71,91651.3,1,1,33,0,1,1,1,0,59,6,3.06,180.54,1
Tecnología Vargas,84567560119,2024-Q2,68,34501046.43,27468745.82,7032300.609999999,5208661.68,46320275.69,4,1,337283.74,100189.98,84320.935,100189.98,0,1,0,0,1,0,1,1,65,25,4.79,311.35,0
Grupo Pérez,78395900737,2024-Q4,42,7513642.34,6521616.16,992026.1799999997,2889901.11,10912219.11,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,79,8,2.92,230.68,0
Grupo Pérez,78395900737,2025-Q3,143,33664141.44,18494104.4,15170037.04,12466432.69,28803891.26,1,1,174983.2,154730.43,174983.2,154730.43,1,0,86,1,0,1,1,0,21,46,1.58,33.18,1
Grupo Pérez,78395900737,2024-Q3,84,31769815.54,20485318.18,11284497.36,2331891.75,26885245.2,3,0,186010.53,0.0,62003.51,0.0,0,0,0,3,1,1,0,1,38,58,4.68,177.84,1
Alimentos Fernández,73927965864,2024-Q1,167,24656733.99,17046048.18,7610685.809999999,3186716.7,34017766.1,4,3,600924.25,214170.65,150231.0625,71390.21666666666,3,0,90,0,0,1,1,1,77,63,0.89,68.53,1
Alimentos Fernández,73927965864,2025-Q3,100,13162779.15,12397985.04,764794.1100000013,574504.45,16338739.64,3,0,193634.11,0.0,64544.70333333333,0.0,0,0,0,1,0,1,0,0,73,27,3.11,227.03,1
Alimentos Fernández,73927965864,2025-Q4,24,47004549.79,36946448.55,10058101.240000002,15186148.81,58262297.79,5,3,647351.61,560623.36,129470.322,186874.45333333334,2,1,70,0,0,0,1,1,80,9,4.49,359.2,1
Productora Mendoza,21453907697,2024-Q3,46,39130056.12,26622749.7,12507306.419999998,1073764.21,42569595.78,2,2,204901.08,388683.57,102450.54,194341.785,1,1,86,2,0,1,1,1,40,57,4.86,194.4,1
Productora Mendoza,21453907697,2025-Q1,83,7996845.23,6559779.88,1437065.3500000006,3621430.09,11882241.38,4,1,298068.3,180256.98,74517.075,180256.98,1,0,34,1,1,0,1,0,62,16,2.11,130.82,0
Productora Mendoza,21453907697,2024-Q2,123,48949821.28,32947049.93,16002771.350000001,2331703.96,45274653.67,0,0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,1,48,65,3.14,150.72,1
Productora Mendoza,21453907697,2025-Q3,153,20829217.41,18827385.22,2001832.1900000013,2399594.91,17760965.43,4,0,521701.73,0.0,130425.4325,0.0,0,0,0,3,1,1,0,1,28,6,2.38,66.64,0
Servicios Checo,87841852800,2025-Q4,74,27849087.39,22796918.54,5052168.8500000015,7314194.65,41131670.97,1,0,199277.45,0.0,199277.45,0.0,0,0,0,1,0,1,0,1,65,22,2.4,156.0,1
Servicios Checo,87841852800,2024-Q4,194,6454909.74,6000754.05,454155.6900000004,2526230.28,9373157.47,2,1,318996.14,100749.12,159498.07,100749.12,0,1,0,1,0,1,1,1,54,39,2.8,151.2,1
Distribuidora Paraná,62297962312,2025-Q3,134,5129625.36,3121833.93,2007791.4300000002,1359463.57,7290811.29,2,0,342249.78,0.0,171124.89,0.0,0,0,0,0,1,0,0,0,36,55,4.17,150.12,1
Distribuidora Paraná,62297962312,2025-Q4,96,43712210.99,30636102.42,13076108.57,9616597.35,61172545.08,1,0,162174.9,0.0,162174.9,0.0,0,0,0,1,0,1,0,1,30,9,2.58,77.4,0
Distribuidora Paraná,62297962312,2025-Q1,134,5967247.2,5566718.5,400528.7000000002,625382.56,6880489.61,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0,1,38,16,0.9,34.2,1
Alimentos Fernández,06086066583,2025-Q2,144,18693864.7,17441366.63,1252498.0700000003,6233555.74,17608888.45,4,0,647261.1,0.0,161815.275,0.0,0,0,0,0,1,0,0,0,32,50,1.16,37.12,1
Alimentos Fernández,06086066583,2025-Q3,191,8093720.74,6266061.2,1827659.54,231562.4,10797878.56,3,1,599802.4,143537.51,199934.13333333333,143537.51,0,1,0,0,0,1,1,1,37,44,4.54,167.98,1
Alimentos Fernández,06086066583,2024-Q4,153,12571639.94,10798700.78,1772939.1600000001,2956161.57,16891115.79,4,2,772212.65,307819.76,193053.1625,153909.88,2,0,52,0,1,1,1,0,79,33,1.98,156.42,1
Distribuidora Córdoba,77988315674,2024-Q4,70,25018845.6,18969225.99,6049619.610000003,144161.2,20630876.53,5,2,855290.79,150807.03,171058.158,75403.515,0,2,0,2,0,1,1,1,51,70,0.95,48.45,1
Distribuidora Córdoba,77988315674,2024-Q3,177,7603283.44,4366969.35,3236314.090000001,356140.18,7716691.16,3,3,294225.32,270163.13,98075.10666666667,90054.37666666666,0,3,0,0,1,0,1,1,83,41,4.98,413.34,1
Distribuidora Córdoba,77988315674,2025-Q3,174,42760105.85,40389228.28,2370877.5700000003,15672293.8,44267908.39,1,0,93251.75,0.0,93251.75,0.0,0,0,0,1,1,0,0,0,75,61,2.86,214.5,1
Distribuidora Córdoba,77988315674,2024-Q2,63,16510689.46,10291343.84,6219345.620000001,5822271.76,20411135.55,2,2,136904.31,214395.09,68452.155,107197.545,2,0,60,1,1,0,1,1,58,53,0.91,52.78,1
Comercial Vargas,26263079307,2024-Q4,5,8765838.67,5770733.17,2995105.5,1098122.05,9781849.01,2,0,204680.28,0.0,102340.14,0.0,0,0,0,2,1,1,0,0,70,37,4.07,284.9,1
Comercial Vargas,26263079307,2024-Q3,194,11880619.35,8459311.35,3421308.0,2728274.31,11568830.65,1,0,198722.89,0.0,198722.89,0.0,0,0,0,1,1,1,0,1,27,16,1.41,38.07,1
Industrias Río Negro,77671108107,2025-Q1,114,38674344.54,21570725.66,17103618.88,4083863.34,45302248.57,4,4,640100.18,770762.55,160025.045,192690.6375,3,1,81,0,0,0,1,0,69,67,3.44,237.36,1
Industrias Río Negro,77671108107,2024-Q2,165,10558076.72,7966532.36,2591544.3600000003,1946417.81,14049459.35,4,0,362895.68,0.0,90723.92,0.0,0,0,0,0,1,0,0,1,57,8,1.38,78.66,1
Productora Martínez,96152276224,2024-Q4,154,17881688.03,10566476.78,7315211.250000002,3669592.58,20440919.83,4,2,712842.3,389809.31,178210.575,194904.655,0,2,0,0,0,0,1,0,80,56,1.5,120.0,1
Productora Martínez,96152276224,2024-Q3,61,8098046.83,7668584.91,429461.9199999999,2731790.63,9646858.93,0,0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,1,38,50,1.17,44.46,1
Productora Martínez,96152276224,2025-Q1,100,14522546.04,9947054.21,4575491.829999998,3186581.63,17724824.82,4,0,260413.1,0.0,65103.275,0.0,0,0,0,0,1,0,0,0,48,21,2.38,114.24,0
Productora Martínez,96152276224,2024-Q1,10,29033768.43,17178778.64,11854989.79,2352208.1,24204811.58,3,0,153853.11,0.0,51284.369999999995,0.0,0,0,0,1,0,1,0,0,79,21,3.22,254.38,0
Industrias Santa Fe,48159050260,2024-Q4,112,34729815.73,21600437.58,13129378.149999999,11798511.21,33727219.49,1,0,137322.21,0.0,137322.21,0.0,0,0,0,2,1,1,0,1,22,24,1.57,34.54,0
Industrias Santa Fe,48159050260,2025-Q2,61,29336497.68,17809293.79,11527203.89,10395956.07,29501147.11,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,76,17,1.91,145.16,1
Industrias Santa Fe,48159050260,2024-Q1,27,16775577.46,14554774.37,2220803.0900000017,3579314.1,22484801.54,4,1,242326.1,57848.52,60581.525,57848.52,1,0,60,1,1,0,1,0,67,32,3.6,241.2,1
Industrias Santa Fe,48159050260,2025-Q4,41,29150168.16,19557615.99,9592552.170000002,2048273.87,29877601.79,4,1,259814.31,149728.37,64953.5775,149728.37,0,1,0,3,1,1,1,1,41,67,4.82,197.62,1
Consultora Checo,39240910420,2025-Q4,200,17994671.2,16394437.38,1600233.8199999984,5571370.39,19269234.77,3,0,488448.25,0.0,162816.08333333334,0.0,0,0,0,0,1,0,0,1,54,60,0.96,51.84,1
Consultora Checo,39240910420,2024-Q2,109,37043830.82,19718343.46,17325487.36,17882703.94,34252196.18,1,1,198919.37,182838.78,198919.37,182838.78,0,1,0,0,1,0,1,1,49,7,4.58,224.42,0
Consultora Checo,39240910420,2024-Q4,92,13311249.98,10129638.1,3181611.880000001,6046864.06,17990938.45,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,22,44,0.68,14.96,1
Cooperativa Mendoza,31042326610,2025-Q3,91,20399250.34,10597701.51,9801548.83,5513750.66,22454065.41,4,0,713198.68,0.0,178299.67,0.0,0,0,0,1,0,0,0,1,64,46,1.17,74.88,1
Cooperativa Mendoza,31042326610,2024-Q3,164,14843464.96,8643213.61,6200251.3500000015,5315020.42,19458235.61,4,2,768992.64,245724.14,192248.16,122862.07,1,1,79,0,0,0,1,0,48,52,3.46,166.08,1
Industrias Santa Fe,05841321710,2025-Q3,182,39102983.52,36787797.98,2315185.5400000066,15688798.63,37149156.53,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,46,22,4.09,188.14,1
Industrias Santa Fe,05841321710,2024-Q1,58,38614384.76,30469263.59,8145121.169999998,8749266.68,52141897.08,3,0,517962.52,0.0,172654.17333333334,0.0,0,0,0,0,1,0,0,1,59,15,2.53,149.27,1
Distribuidora Neuquén,36543778005,2025-Q2,115,21308547.68,18877310.34,2431237.34,2476403.52,18238327.28,5,2,927793.01,135052.78,185558.602,67526.39,1,1,79,1,1,0,1,1,86,58,1.12,96.32,1
Distribuidora Neuquén,36543778005,2025-Q3,64,13746286.66,6934029.68,6812256.98,5060690.91,17771301.61,3,1,401909.1,188313.84,133969.69999999998,188313.84,0,1,0,0,1,1,1,1,44,57,3.06,134.64,1
Distribuidora Neuquén,36543778005,2025-Q4,43,40310510.07,29461392.7,10849117.370000001,4144046.53,43077178.05,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,28,28,3.41,95.48,1
Tecnología Salta,46301706734,2024-Q2,139,41796793.09,25509816.34,16286976.750000004,4002737.79,37819214.53,3,1,190252.04,155210.16,63417.34666666667,155210.16,0,1,0,1,0,1,1,0,41,17,4.38,179.58,1
Tecnología Salta,46301706734,2024-Q3,147,29379770.37,24051095.96,5328674.41,4392862.62,33678171.73,3,1,316822.34,57571.4,105607.44666666667,57571.4,1,0,75,0,1,1,1,0,87,0,2.52,219.24,0
Distribuidora Checo,77413559814,2024-Q3,179,14002390.96,8588687.8,5413703.16,1151287.83,19829637.1,5,1,696348.14,127722.91,139269.628,127722.91,0,1,0,0,1,0,1,0,21,49,4.09,85.89,1
Distribuidora Checo,77413559814,2024-Q1,176,38251563.02,20212929.35,18038633.67,8553857.24,43050883.07,5,2,359921.36,352505.7,71984.272,176252.85,2,0,56,0,1,1,1,0,35,44,3.92,137.2,1
Distribuidora Checo,77413559814,2025-Q2,40,31676314.44,27390841.88,4285472.560000002,4205693.77,35281908.35,4,1,732482.95,158673.28,183120.7375,158673.28,1,0,62,0,0,0,1,0,56,43,1.35,75.6,1
Cooperativa Gutierrez,94347518646,2025-Q2,150,41771064.27,36564436.82,5206627.450000003,2857130.93,61988803.53,1,0,100378.82,0.0,100378.82,0.0,0,0,0,1,0,1,0,1,20,6,2.36,47.2,0
Cooperativa Gutierrez,94347518646,2024-Q2,167,49093375.29,26729154.52,22364220.77,21320770.31,68573589.93,1,0,178534.78,0.0,178534.78,0.0,0,0,0,1,0,1,0,1,79,34,3.16,249.64,1
Cooperativa Gutierrez,94347518646,2024-Q1,190,8229837.13,6449655.43,1780181.7000000002,2109602.05,11403807.21,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,84,14,4.77,400.68,0
Cooperativa Gutierrez,94347518646,2025-Q1,52,11468732.33,5979880.86,5488851.47,5555792.34,9504564.28,2,0,372780.32,0.0,186390.16,0.0,0,0,0,0,0,0,0,1,74,21,4.97,367.78,0
Cooperativa Buenos Aires,92237540991,2025-Q3,65,31839850.7,24858799.94,6981050.759999998,9107529.37,28929788.89,3,0,462120.54,0.0,154040.18,0.0,0,0,0,0,0,1,0,0,26,14,2.49,64.74,0
Cooperativa Buenos Aires,92237540991,2024-Q4,142,30383428.2,28213924.19,2169504.009999998,4811667.35,28538082.79,5,1,370956.57,85033.92,74191.314,85033.92,0,1,0,1,0,0,1,1,22,27,3.99,87.78,0
Cooperativa Rodríguez,06045723421,2025-Q3,190,4915412.94,3894095.78,1021317.1600000006,1751032.83,4442166.47,4,1,794617.7,199372.75,198654.425,199372.75,0,1,0,1,0,0,1,1,85,56,4.56,387.6,1
Cooperativa Rodríguez,06045723421,2025-Q2,57,9104925.45,7248662.19,1856263.2599999988,2831629.0,13464864.49,0,0,0.0,0.0,0.0,0.0,0,0,0,3,1,1,0,1,88,60,3.84,337.92,1
Cooperativa Rodríguez,06045723421,2025-Q4,38,9943967.46,5443486.58,4500480.880000001,4609281.39,14568897.84,3,0,530082.64,0.0,176694.21333333335,0.0,0,0,0,2,1,1,0,0,90,63,4.48,403.2,1
Tecnología Santa Fe,21194216683,2024-Q4,190,47256947.5,35131266.04,12125681.46,17077796.98,52402263.67,4,3,498707.21,314238.07,124676.8025,104746.02333333333,0,3,0,1,1,1,1,0,49,4,1.39,68.11,1
Tecnología Santa Fe,21194216683,2025-Q3,107,45954575.1,33121616.73,12832958.370000001,15581034.69,41383164.79,1,0,151465.67,0.0,151465.67,0.0,0,0,0,0,1,1,0,0,83,9,2.82,234.06,1
Tecnología Santa Fe,21194216683,2024-Q2,78,3372496.74,2333296.16,1039200.5800000001,334615.16,4156162.64,1,0,131377.18,0.0,131377.18,0.0,0,0,0,2,0,1,0,1,60,34,2.9,174.0,1
Distribuidora Gómez,02244176192,2025-Q2,176,28115362.79,17271928.49,10843434.3,28187.89,31916794.87,2,2,297347.76,166244.13,148673.88,83122.065,1,1,52,1,1,1,1,0,80,43,2.72,217.6,1
Distribuidora Gómez,02244176192,2025-Q3,155,19435584.47,18034442.64,1401141.8299999982,8520093.12,25731777.82,2,2,370876.28,271492.28,185438.14,135746.14,0,2,0,1,1,0,1,0,71,64,0.84,59.64,1
Distribuidora Gómez,02244176192,2025-Q4,38,24780023.31,20254398.42,4525624.889999997,5783414.98,35893880.47,1,0,194048.73,0.0,194048.73,0.0,0,0,0,1,1,0,0,0,53,61,2.9,153.7,1
Distribuidora Gómez,02244176192,2024-Q3,21,28852072.17,25329691.54,3522380.6300000027,3007122.12,28376194.18,3,0,305928.4,0.0,101976.13333333335,0.0,0,0,0,0,1,0,0,0,80,20,2.38,190.4,1
Comercial Río Negro,85597104432,2024-Q4,26,46613395.07,41650173.03,4963222.039999999,2765535.95,55969516.46,3,0,590005.8,0.0,196668.6,0.0,0,0,0,1,1,0,0,1,50,45,2.22,111.0,1
Comercial Río Negro,85597104432,2025-Q4,162,33881755.55,31814739.26,2067016.2899999954,13410922.65,47729364.52,2,0,103040.34,0.0,51520.17,0.0,0,0,0,0,1,0,0,0,39,41,1.15,44.85,1
Grupo Pérez,84268271115,2024-Q3,185,8364948.48,5446743.88,2918204.6000000006,22041.98,12452545.86,2,2,322954.94,217518.44,161477.47,108759.22,0,2,0,1,1,0,1,0,77,28,4.3,331.1,1
Grupo Pérez,84268271115,2024-Q4,61,15245429.76,10277771.97,4967657.789999999,5127122.68,12399729.36,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,89,57,3.56,316.84,1
Grupo Pérez,84268271115,2025-Q1,59,49672236.23,38461762.05,11210474.18,9281051.47,69258121.64,1,0,146357.04,0.0,146357.04,0.0,0,0,0,0,1,0,0,0,26,39,1.03,26.78,1
Industrias Córdoba,48992011865,2025-Q4,27,5326115.73,3420686.36,1905429.3700000006,865852.9,4315653.43,1,0,85828.14,0.0,85828.14,0.0,0,0,0,1,0,1,0,0,88,26,2.19,192.72,1
Industrias Córdoba,48992011865,2025-Q2,19,48372710.68,25235577.04,23137133.64,22420065.4,61828645.01,2,0,262905.55,0.0,131452.775,0.0,0,0,0,1,0,1,0,1,41,42,4.71,193.11,1
Industrias Córdoba,48992011865,2024-Q3,199,16325017.33,13471738.57,2853278.76,6303703.98,14134408.93,2,0,166616.25,0.0,83308.125,0.0,0,0,0,1,0,0,0,1,21,25,2.11,44.31,1
Industrias Córdoba,48992011865,2025-Q1,192,21932052.63,17215622.9,4716429.73,1386573.23,18902067.99,4,0,270821.41,0.0,67705.3525,0.0,0,0,0,2,1,1,0,0,46,38,1.82,83.72,1
Consultora Gutierrez,80732037748,2024-Q1,191,4728935.95,4311082.91,417853.04000000004,454045.68,6004979.8,5,2,503503.71,255067.86,100700.742,127533.93,0,2,0,0,0,1,1,1,35,3,0.62,21.7,0
Consultora Gutierrez,80732037748,2024-Q2,90,7574672.97,7048229.74,526443.2299999995,2115332.69,9501339.78,2,1,351803.92,67195.0,175901.96,67195.0,0,1,0,0,1,0,1,1,71,40,4.01,284.71,1
Consultora Gutierrez,80732037748,2025-Q2,81,46619803.88,29236556.34,17383247.540000003,1907841.09,38326470.43,4,3,378990.55,344239.32,94747.6375,114746.44,0,3,0,0,0,1,1,1,34,65,0.74,25.16,1
Consultora Gutierrez,80732037748,2024-Q4,25,6170196.69,4070262.88,2099933.8100000005,1970523.81,9219396.05,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0,1,53,32,2.61,138.33,1
Industrias Martínez,88802201970,2025-Q4,67,3844409.82,2787974.02,1056435.7999999998,389481.27,5571568.57,1,0,79320.04,0.0,79320.04,0.0,0,0,0,0,1,0,0,0,55,65,1.18,64.9,1
Industrias Martínez,88802201970,2025-Q3,162,8545626.31,4784249.74,3761376.5700000003,2995334.24,7415537.92,2,0,322370.0,0.0,161185.0,0.0,0,0,0,0,1,1,0,1,40,20,3.85,154.0,0
Grupo Dondero,03459206431,2025-Q1,16,1730625.12,1364424.19,366200.93000000017,170887.37,1884044.23,2,0,114302.69,0.0,57151.345,0.0,0,0,0,1,0,1,0,0,40,43,3.23,129.2,1
Grupo Dondero,03459206431,2025-Q3,78,42888371.05,26388256.42,16500114.629999995,619070.63,55133617.1,3,0,247258.6,0.0,82419.53333333334,0.0,0,0,0,0,1,0,0,0,41,52,2.29,93.89,1
Grupo Dondero,03459206431,2024-Q3,137,14293362.72,10536885.06,3756477.66,2495574.88,13027674.38,4,1,234497.74,108752.55,58624.435,108752.55,1,0,72,2,1,0,1,1,61,19,4.51,275.11,0
Grupo Dondero,03459206431,2025-Q4,15,30645253.31,29058558.61,1586694.6999999993,10805680.73,35978734.58,4,1,298813.3,191006.48,74703.325,191006.48,0,1,0,1,1,1,1,1,65,23,3.51,228.15,1
Distribuidora Río Negro,66954831478,2025-Q2,162,22092481.76,17131685.36,4960796.400000002,7548131.99,33131104.54,3,1,216040.43,142046.79,72013.47666666667,142046.79,1,0,61,1,0,0,1,1,21,18,4.37,91.77,0
Distribuidora Río Negro,66954831478,2024-Q1,99,3827589.41,2708223.26,1119366.1500000004,1095588.18,5152171.37,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0,1,35,37,4.87,170.45,1
Distribuidora Río Negro,66954831478,2024-Q2,179,24485423.15,23097085.29,1388337.8599999994,1210757.98,32015782.6,2,0,288246.87,0.0,144123.435,0.0,0,0,0,0,0,1,0,1,31,60,3.07,95.17,1
Distribuidora Río Negro,66954831478,2025-Q1,177,48053636.91,44971972.96,3081663.9499999955,21463751.09,60387611.07,5,5,937218.93,847515.99,187443.78600000002,169503.198,5,0,66,0,0,0,1,0,89,0,3.51,312.39,0
Grupo Córdoba,82043953778,2024-Q1,131,2288989.48,2138491.96,150497.52000000002,1024680.42,2703746.05,4,2,795552.44,241321.23,198888.11,120660.615,1,1,64,1,1,0,1,0,46,31,2.99,137.54,1
Grupo Córdoba,82043953778,2024-Q2,59,39771559.57,24007880.96,15763678.61,15430053.02,46016138.13,2,0,360510.94,0.0,180255.47,0.0,0,0,0,0,1,1,0,1,71,59,3.65,259.15,1
